OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,TotalAmount,Status,PaymentMethod,ShippingCity
ORD_002937,CUST_0194,PROD_0088,2024-10-23,4,6560.76,26243.04,Delivered,Net Banking,Buxar
ORD_002938,CUST_0107,PROD_0094,6/13/2024,2,9435.48,18870.96,pending,Net Banking,
ORD_002939,CUST_0065,PROD_0028,8/15/2024,2,3644.53,7289.06,PENDING,Net Banking,
ORD_002940,CUST_0344,PROD_0089,2024-08-29,1,4122.73,4122.73,SHIPPED,COD,
ORD_002941,CUST_0120,PROD_0023,2024-01-17,4,5953.09,23812.36,cancelled,Debit Card,Satara
ORD_002942,CUST_0404,PROD_0004,2024-04-04,3,158.66,475.98,pending,Credit Card,
ORD_002943,CUST_0490,PROD_0042,8/17/2024,4,7446.82,29787.28,Cancelled,Debit Card,Kota
ORD_002944,CUST_0336,PROD_0095,3/29/2024,3,1998.34,5995.02,Cancelled,Net Banking,Tadipatri
ORD_002945,CUST_0452,PROD_0060,11/15/2024,4,5050.9,20203.6,cancelled,Debit Card,Alappuzha
ORD_002946,CUST_0040,PROD_0076,2024-03-12,2,4418.71,8837.42,shipped,COD,Nizamabad
ORD_002947,CUST_0245,PROD_0027,10/13/2024,2,8465.27,16930.54,Delivered,Net Banking,
ORD_002948,CUST_0362,PROD_0023,2024-04-02,2,1883.6,3767.2,Delivered,Net Banking,Kadapa
ORD_002949,CUST_0428,PROD_0060,1/28/2024,1,7638.61,7638.61,pending,Net Banking,
ORD_002950,CUST_0055,PROD_0055,2024-08-15,1,9689.25,9689.25,delivered,Debit Card,Satara
ORD_002951,CUST_0191,PROD_0015,11/4/2024,5,8841.1,44205.5,SHIPPED,COD,Begusarai
ORD_002952,CUST_0017,PROD_0048,2024-08-27,5,5578.24,27891.2,DELIVERED,Net Banking,
ORD_002953,CUST_0439,PROD_0023,2024-07-22,1,2151.57,2151.57,delivered,Credit Card,
ORD_002954,CUST_0292,PROD_0071,2024-05-18,4,9948.53,39794.12,DELIVERED,Debit Card,Uluberia
ORD_002955,CUST_0425,PROD_0010,2024-08-09,4,2758.51,11034.04,Cancelled,COD,Mysore
ORD_002956,CUST_0453,PROD_0098,2024-08-14,1,4559.71,4559.71,shipped,UPI,Nellore
ORD_002957,CUST_0399,PROD_0006,8/12/2024,2,4510.92,9021.84,delivered,UPI,Sonipat
ORD_002958,CUST_0095,PROD_0053,6/21/2024,5,2062.02,10310.1,Delivered,Debit Card,Kolkata
ORD_002959,CUST_0437,PROD_0015,10/10/2024,4,5816.96,23267.84,Delivered,COD,Dewas
ORD_002960,CUST_0124,PROD_0072,2024-06-10,4,4387.99,17551.96,PENDING,Credit Card,
ORD_002961,CUST_0388,PROD_0042,8/4/2024,1,7439.19,7439.19,delivered,Credit Card,Raebareli
ORD_002962,CUST_0419,PROD_0071,7/30/2024,5,7311.42,36557.1,DELIVERED,,
ORD_002963,CUST_0116,PROD_0017,10/9/2024,2,7406.78,14813.56,Delivered,Net Banking,Bokaro
ORD_002964,CUST_0082,PROD_0074,2024-11-28,5,8624.67,43123.35,Cancelled,Credit Card,Ramagundam
ORD_002965,CUST_0396,PROD_0073,1/11/2024,1,3053.8,3053.8,delivered,Credit Card,Tiruvottiyur
ORD_002966,CUST_0331,PROD_0043,2024-07-24,4,4579.37,18317.48,pending,Credit Card,
ORD_002967,CUST_0106,PROD_0076,6/4/2024,3,3622.39,10867.17,SHIPPED,COD,
ORD_002968,CUST_0232,PROD_0093,2024-12-16,5,3797.98,18989.9,PENDING,COD,Alwar
ORD_002969,CUST_0215,PROD_0096,1/24/2024,3,8178.04,24534.12,cancelled,Net Banking,Bellary
ORD_002970,CUST_0006,PROD_0086,2024-11-08,2,540.49,1080.98,Delivered,COD,Dindigul
ORD_002971,CUST_0040,PROD_0048,4/2/2024,2,1942.09,3884.18,shipped,COD,Dewas
ORD_002972,CUST_0294,PROD_0005,2024-05-15,3,2663.58,7990.74,Delivered,Credit Card,Agartala
ORD_002973,CUST_0089,PROD_0001,2024-06-24,2,2546.94,5093.88,shipped,Debit Card,Guna
ORD_002974,CUST_0192,PROD_0084,11/13/2024,1,1623.25,1623.25,cancelled,UPI,Ozhukarai
ORD_002975,CUST_0116,PROD_0044,6/7/2024,5,8857.89,44289.45,cancelled,,
ORD_002976,CUST_0208,PROD_0075,5/20/2024,1,2336.76,2336.76,shipped,COD,Jalna
ORD_002977,CUST_0084,PROD_0038,2024-01-14,2,2007.21,4014.42,Cancelled,Credit Card,
ORD_002978,CUST_0416,PROD_0069,2024-09-18,4,1408.4,5633.6,cancelled,COD,
ORD_002979,CUST_0119,PROD_0016,2024-06-03,5,9997.23,49986.15,SHIPPED,Debit Card,Kamarhati
ORD_002980,CUST_0030,PROD_0057,11/8/2024,2,8808.07,17616.14,Cancelled,Debit Card,
ORD_002981,CUST_0488,PROD_0008,2024-10-20,5,6185.4,30927.0,Delivered,Credit Card,Panipat
ORD_002982,CUST_0247,PROD_0059,7/23/2024,4,2060.07,8240.28,cancelled,Debit Card,Raurkela Industrial Township
ORD_002983,CUST_0197,PROD_0024,1/14/2024,1,9072.5,9072.5,DELIVERED,COD,Raiganj
ORD_002984,CUST_0408,PROD_0013,2024-12-12,4,3483.79,13935.16,Delivered,Net Banking,Rourkela
ORD_002985,CUST_0052,PROD_0062,2/20/2024,1,7058.61,7058.61,shipped,,Eluru
ORD_002986,CUST_0438,PROD_0036,2/16/2024,2,9446.13,18892.26,cancelled,Credit Card,
ORD_002987,CUST_0205,PROD_0033,12/8/2024,5,6331.6,31658.0,DELIVERED,Credit Card,
ORD_002988,CUST_0218,PROD_0016,7/14/2024,1,8913.53,8913.53,shipped,UPI,Gandhinagar
ORD_002989,CUST_0338,PROD_0095,9/20/2024,5,5970.61,29853.05,cancelled,Credit Card,Imphal
ORD_002990,CUST_0362,PROD_0014,2024-05-15,1,1990.41,1990.41,cancelled,,Ulhasnagar
ORD_002991,CUST_0163,PROD_0013,10/2/2024,3,3609.79,10829.37,shipped,,Gorakhpur
ORD_002992,CUST_0054,PROD_0039,2024-02-27,1,5859.68,5859.68,delivered,COD,Rewa
ORD_002993,CUST_0237,PROD_0082,2024-03-31,4,9180.52,36722.08,SHIPPED,Net Banking,
ORD_002994,CUST_0380,PROD_0033,2024-08-09,2,3805.18,7610.36,Delivered,UPI,
ORD_002995,CUST_0420,PROD_0033,6/23/2024,5,2438.04,12190.2,PENDING,UPI,
ORD_002996,CUST_0497,PROD_0001,2/11/2024,2,7384.94,14769.88,PENDING,Net Banking,Jamshedpur
ORD_002997,CUST_0325,PROD_0049,2024-01-03,1,4370.08,4370.08,shipped,Credit Card,Gopalpur
ORD_002998,CUST_0286,PROD_0056,2/8/2024,5,5935.72,29678.6,DELIVERED,Debit Card,
ORD_002999,CUST_0240,PROD_0092,8/19/2024,1,1741.7,1741.7,Cancelled,Debit Card,Nangloi Jat
ORD_003000,CUST_0258,PROD_0046,2024-02-10,5,3401.08,17005.4,PENDING,Credit Card,Ulhasnagar
ORD_003001,CUST_0245,PROD_0018,2/11/2024,4,7133.95,28535.8,Delivered,UPI,
ORD_003002,CUST_0247,PROD_0017,2024-02-24,5,2733.64,13668.2,cancelled,Debit Card,Gwalior
ORD_003003,CUST_0042,PROD_0075,11/19/2024,3,7396.43,22189.29,Delivered,COD,Naihati
ORD_003004,CUST_0180,PROD_0002,2024-06-04,2,1916.31,3832.62,PENDING,Credit Card,Bhimavaram
ORD_003005,CUST_0453,PROD_0039,11/8/2024,4,1762.23,7048.92,Delivered,COD,Durg
ORD_003006,CUST_0129,PROD_0024,2024-01-24,2,5929.93,11859.86,DELIVERED,Credit Card,Lucknow
ORD_003007,CUST_0045,PROD_0037,2024-09-21,2,9227.38,18454.76,delivered,UPI,
ORD_003008,CUST_0426,PROD_0089,3/30/2024,4,4003.75,16015.0,delivered,Credit Card,Dibrugarh
ORD_003009,CUST_0471,PROD_0044,2024-09-22,4,101.44,405.76,cancelled,Net Banking,Sri Ganganagar
ORD_003010,CUST_0429,PROD_0037,2024-07-12,2,759.86,1519.72,delivered,,Pimpri-Chinchwad
ORD_003011,CUST_0378,PROD_0098,2024-04-01,5,840.22,4201.1,shipped,Credit Card,Allahabad
ORD_003012,CUST_0091,PROD_0018,2024-10-14,2,5432.56,10865.12,SHIPPED,Net Banking,Rourkela
ORD_003013,CUST_0114,PROD_0049,2024-06-13,1,9500.41,9500.41,delivered,Net Banking,Srinagar
ORD_003014,CUST_0249,PROD_0085,2024-11-16,5,1520.31,7601.55,cancelled,Net Banking,Sirsa
ORD_003015,CUST_0351,PROD_0096,3/31/2024,4,1196.88,4787.52,delivered,Net Banking,Ballia
ORD_003016,CUST_0112,PROD_0091,8/30/2024,2,3969.13,7938.26,delivered,UPI,
ORD_003017,CUST_0089,PROD_0026,11/19/2024,3,2358.86,7076.58,Cancelled,UPI,Jhansi
ORD_003018,CUST_0439,PROD_0029,2024-02-13,4,6623.44,26493.76,shipped,Credit Card,Lucknow
ORD_003019,CUST_0480,PROD_0080,6/6/2024,1,222.06,222.06,SHIPPED,,Bhagalpur
ORD_003020,CUST_0481,PROD_0026,2024-01-18,4,3065.74,12262.96,Cancelled,Debit Card,Karawal Nagar
ORD_003021,CUST_0384,PROD_0026,9/29/2024,3,1250.41,3751.23,Delivered,Net Banking,Shimoga
ORD_003022,CUST_0245,PROD_0054,2024-09-14,4,5280.25,21121.0,Cancelled,,Mumbai
ORD_003023,CUST_0093,PROD_0080,2024-03-09,3,6082.61,18247.83,SHIPPED,Net Banking,Sonipat
ORD_003024,CUST_0175,PROD_0013,7/23/2024,4,3344.16,13376.64,delivered,UPI,Korba
ORD_003025,CUST_0097,PROD_0023,11/28/2024,5,6192.41,30962.05,Delivered,UPI,Thanjavur
ORD_003026,CUST_0228,PROD_0040,7/26/2024,3,5646.58,16939.74,SHIPPED,UPI,Ambattur
ORD_003027,CUST_0177,PROD_0055,3/17/2024,2,2267.34,4534.68,shipped,COD,Motihari
ORD_003028,CUST_0292,PROD_0098,2024-11-05,5,2628.73,13143.65,Delivered,Debit Card,Bhatpara
ORD_003029,CUST_0116,PROD_0049,2024-07-13,5,3759.26,18796.3,Cancelled,COD,
ORD_003030,CUST_0240,PROD_0023,2024-10-17,1,2879.65,2879.65,PENDING,Net Banking,
ORD_003031,CUST_0007,PROD_0001,7/12/2024,3,724.87,2174.61,shipped,COD,Avadi
ORD_003032,CUST_0484,PROD_0035,2024-10-06,3,4867.92,14603.76,DELIVERED,Net Banking,
ORD_003033,CUST_0400,PROD_0076,2024-04-26,3,2420.11,7260.33,delivered,COD,Hindupur
ORD_003034,CUST_0135,PROD_0087,4/3/2024,4,5381.94,21527.76,delivered,Debit Card,Kumbakonam
ORD_003035,CUST_0151,PROD_0029,8/16/2024,4,7395.69,29582.76,PENDING,COD,Mau
ORD_003036,CUST_0027,PROD_0051,11/8/2024,3,2200.56,6601.68,DELIVERED,COD,Ongole
ORD_003037,CUST_0132,PROD_0054,11/5/2024,3,8795.86,26387.58,Delivered,,Bathinda
ORD_003038,CUST_0474,PROD_0009,11/3/2024,2,4099.91,8199.82,SHIPPED,,Tezpur
ORD_003039,CUST_0265,PROD_0096,2024-05-24,5,3789.39,18946.95,delivered,Credit Card,Tiruvottiyur
ORD_003040,CUST_0086,PROD_0074,2024-04-23,4,9251.58,37006.32,delivered,COD,Nashik
ORD_003041,CUST_0233,PROD_0084,9/30/2024,3,505.0,1515.0,delivered,Debit Card,Tenali
ORD_003042,CUST_0452,PROD_0055,2024-05-29,3,4176.78,12530.34,cancelled,UPI,Burhanpur
ORD_003043,CUST_0469,PROD_0055,2024-11-20,2,4496.65,8993.3,shipped,UPI,Madhyamgram
ORD_003044,CUST_0341,PROD_0028,2024-05-18,4,6480.66,25922.64,Cancelled,Net Banking,
ORD_003045,CUST_0070,PROD_0024,2024-04-29,1,5524.14,5524.14,Cancelled,Net Banking,Nangloi Jat
ORD_003046,CUST_0398,PROD_0011,2024-09-28,5,6458.49,32292.45,PENDING,Net Banking,
ORD_003047,CUST_0112,PROD_0065,7/27/2024,5,4364.99,21824.95,delivered,Net Banking,Dhule
ORD_003048,CUST_0105,PROD_0039,2024-07-21,2,5768.15,11536.3,PENDING,,
ORD_003049,CUST_0205,PROD_0004,1/24/2024,5,7582.8,37914.0,cancelled,UPI,
ORD_003050,CUST_0072,PROD_0016,7/20/2024,3,5751.92,17255.76,delivered,Debit Card,
ORD_003051,CUST_0359,PROD_0098,2024-08-14,5,4282.62,21413.1,PENDING,Net Banking,
ORD_003052,CUST_0201,PROD_0027,2024-12-09,4,393.42,1573.68,delivered,UPI,Dewas
ORD_003053,CUST_0493,PROD_0087,2024-05-23,2,5820.02,11640.04,pending,Credit Card,
ORD_003054,CUST_0429,PROD_0066,2024-04-15,5,1854.38,9271.9,PENDING,Credit Card,Madhyamgram
ORD_003055,CUST_0215,PROD_0090,9/7/2024,1,5661.34,5661.34,shipped,Credit Card,Fatehpur
ORD_003056,CUST_0469,PROD_0001,11/6/2024,1,4628.66,4628.66,SHIPPED,COD,Ludhiana
ORD_003057,CUST_0150,PROD_0021,2024-03-30,2,4110.73,8221.46,shipped,,
ORD_003058,CUST_0489,PROD_0086,2024-01-09,5,5401.07,27005.35,DELIVERED,,Motihari
ORD_003059,CUST_0328,PROD_0077,2024-06-16,3,3093.62,9280.86,DELIVERED,Debit Card,Ahmednagar
ORD_003060,CUST_0215,PROD_0058,2024-06-08,5,6142.91,30714.55,Cancelled,COD,Meerut
ORD_003061,CUST_0420,PROD_0069,5/4/2024,1,6206.61,6206.61,shipped,UPI,Kulti
ORD_003062,CUST_0272,PROD_0021,8/20/2024,3,9961.72,29885.16,shipped,COD,
ORD_003063,CUST_0126,PROD_0007,2024-08-16,3,6620.02,19860.06,DELIVERED,Net Banking,
ORD_003064,CUST_0242,PROD_0065,2024-03-02,5,1204.3,6021.5,Cancelled,,Satara
ORD_003065,CUST_0348,PROD_0015,11/12/2024,3,6665.9,19997.7,PENDING,COD,Davanagere
ORD_003066,CUST_0436,PROD_0033,2024-09-13,1,3857.18,3857.18,PENDING,UPI,Bhagalpur
ORD_003067,CUST_0230,PROD_0100,2024-11-10,1,2076.16,2076.16,DELIVERED,Net Banking,Kozhikode
ORD_003068,CUST_0212,PROD_0081,1/9/2024,5,9774.53,48872.65,delivered,Net Banking,Karawal Nagar
ORD_003069,CUST_0323,PROD_0070,2024-04-09,2,406.77,813.54,PENDING,,Chittoor
ORD_003070,CUST_0077,PROD_0068,2024-05-10,4,1676.41,6705.64,Cancelled,COD,Dindigul
ORD_003071,CUST_0432,PROD_0068,8/19/2024,3,8344.94,25034.82,delivered,,Muzaffarpur
ORD_003072,CUST_0260,PROD_0085,7/16/2024,4,1557.32,6229.28,Delivered,,
ORD_003073,CUST_0046,PROD_0010,11/16/2024,4,6349.32,25397.28,PENDING,UPI,Faridabad
ORD_003074,CUST_0369,PROD_0077,2/21/2024,5,6884.69,34423.45,DELIVERED,Credit Card,Kurnool
ORD_003075,CUST_0008,PROD_0072,2024-11-26,4,3978.94,15915.76,PENDING,Credit Card,Siwan
ORD_003076,CUST_0234,PROD_0008,2024-02-21,2,6285.51,12571.02,Cancelled,Credit Card,
ORD_003077,CUST_0112,PROD_0042,1/31/2024,3,2877.05,8631.15,Delivered,,Udupi
ORD_003078,CUST_0349,PROD_0063,2024-01-03,3,9982.37,29947.11,DELIVERED,Credit Card,Medininagar
ORD_003079,CUST_0477,PROD_0085,2024-04-05,3,8123.01,24369.03,SHIPPED,Credit Card,
ORD_003080,CUST_0306,PROD_0003,2024-07-06,3,2227.0,6681.0,Delivered,Credit Card,Tumkur
ORD_003081,CUST_0094,PROD_0071,12/20/2024,3,2560.58,7681.74,pending,Net Banking,
ORD_003082,CUST_0193,PROD_0084,4/16/2024,1,2573.26,2573.26,delivered,Credit Card,Jabalpur
ORD_003083,CUST_0069,PROD_0098,10/24/2024,2,3815.78,7631.56,delivered,Debit Card,Bongaigaon
ORD_003084,CUST_0218,PROD_0033,2024-04-25,2,7013.17,14026.34,PENDING,Net Banking,Varanasi
ORD_003085,CUST_0498,PROD_0032,3/16/2024,3,6827.73,20483.19,SHIPPED,COD,
ORD_003086,CUST_0448,PROD_0092,3/25/2024,2,1275.68,2551.36,pending,Credit Card,
ORD_003087,CUST_0365,PROD_0052,12/4/2024,3,2835.81,8507.43,Delivered,Credit Card,Karimnagar
ORD_003088,CUST_0196,PROD_0052,5/10/2024,2,4335.09,8670.18,PENDING,Net Banking,Kozhikode
ORD_003089,CUST_0191,PROD_0075,1/10/2024,5,828.53,4142.65,pending,,Pimpri-Chinchwad
ORD_003090,CUST_0488,PROD_0033,2024-11-21,2,7509.1,15018.2,PENDING,Net Banking,Bhubaneswar
ORD_003091,CUST_0289,PROD_0080,2024-02-13,2,9615.34,19230.68,delivered,Net Banking,Bhubaneswar
ORD_003092,CUST_0233,PROD_0073,12/24/2024,4,818.45,3273.8,Delivered,Credit Card,Solapur
ORD_003093,CUST_0303,PROD_0077,2024-02-22,4,6140.7,24562.8,PENDING,Credit Card,Thrissur
ORD_003094,CUST_0377,PROD_0062,6/5/2024,3,7538.81,22616.43,PENDING,COD,Avadi
ORD_003095,CUST_0096,PROD_0048,8/7/2024,4,4563.3,18253.2,delivered,Debit Card,Rampur
ORD_003096,CUST_0089,PROD_0007,2/27/2024,2,2621.59,5243.18,shipped,UPI,Bhilai
ORD_003097,CUST_0382,PROD_0025,2024-12-07,2,6069.91,12139.82,Delivered,Credit Card,Jehanabad
ORD_003098,CUST_0460,PROD_0009,10/1/2024,1,389.38,389.38,SHIPPED,UPI,
ORD_003099,CUST_0076,PROD_0079,2024-07-15,4,9305.47,37221.88,SHIPPED,,
ORD_003100,CUST_0446,PROD_0037,2024-09-13,2,8542.78,17085.56,shipped,Debit Card,Sangli-Miraj & Kupwad
ORD_003101,CUST_0416,PROD_0074,6/10/2024,1,2119.84,2119.84,cancelled,Credit Card,
ORD_003102,CUST_0017,PROD_0076,7/17/2024,5,4752.77,23763.85,cancelled,,Purnia
ORD_003103,CUST_0403,PROD_0086,2024-08-29,3,1680.71,5042.13,SHIPPED,UPI,Kottayam
ORD_003104,CUST_0333,PROD_0020,2024-02-09,5,9698.25,48491.25,PENDING,Credit Card,Bhilwara
ORD_003105,CUST_0016,PROD_0073,2/25/2024,3,8332.34,24997.02,Cancelled,Net Banking,
ORD_003106,CUST_0134,PROD_0072,11/2/2024,1,6260.61,6260.61,Delivered,COD,
ORD_003107,CUST_0439,PROD_0048,11/6/2024,1,6524.45,6524.45,PENDING,Credit Card,Purnia
ORD_003108,CUST_0187,PROD_0032,2024-02-13,1,4790.19,4790.19,pending,COD,Karnal
ORD_003109,CUST_0270,PROD_0056,6/1/2024,4,1093.99,4375.96,pending,Credit Card,
ORD_003110,CUST_0004,PROD_0040,2024-05-08,3,8509.78,25529.34,SHIPPED,Net Banking,Siwan
ORD_003111,CUST_0163,PROD_0029,2024-11-28,1,7136.13,7136.13,shipped,Net Banking,
ORD_003112,CUST_0208,PROD_0013,2024-11-15,5,3224.91,16124.55,delivered,Net Banking,Vadodara
ORD_003113,CUST_0087,PROD_0010,8/23/2024,4,2043.85,8175.4,cancelled,UPI,Ambala
ORD_003114,CUST_0295,PROD_0098,2024-07-28,4,951.99,3807.96,delivered,Credit Card,
ORD_003115,CUST_0382,PROD_0075,2024-01-03,3,8348.93,25046.79,shipped,COD,Bikaner
ORD_003116,CUST_0021,PROD_0025,12/15/2024,2,2177.68,4355.36,Delivered,Debit Card,Hospet
ORD_003117,CUST_0147,PROD_0071,2024-11-25,3,8480.62,25441.86,SHIPPED,Net Banking,Shivpuri
ORD_003118,CUST_0491,PROD_0069,8/2/2024,1,4493.92,4493.92,Delivered,Credit Card,Gandhidham
ORD_003119,CUST_0454,PROD_0001,8/20/2024,1,9236.75,9236.75,Cancelled,Debit Card,Rajpur Sonarpur
ORD_003120,CUST_0242,PROD_0081,2024-08-30,5,804.8,4024.0,PENDING,Debit Card,Aizawl
ORD_003121,CUST_0493,PROD_0085,2024-03-14,4,6980.26,27921.04,PENDING,COD,Surendranagar Dudhrej
ORD_003122,CUST_0197,PROD_0025,2/1/2024,1,2752.05,2752.05,delivered,COD,Raurkela Industrial Township
ORD_003123,CUST_0261,PROD_0001,10/27/2024,5,7967.38,39836.9,cancelled,COD,
ORD_003124,CUST_0414,PROD_0013,6/29/2024,1,7315.31,7315.31,pending,Debit Card,Mathura
ORD_003125,CUST_0188,PROD_0032,2024-12-17,5,3983.77,19918.85,Cancelled,UPI,
ORD_003126,CUST_0002,PROD_0007,5/5/2024,4,8229.46,32917.84,delivered,COD,Tadepalligudem
ORD_003127,CUST_0164,PROD_0040,2024-05-19,1,7195.56,7195.56,PENDING,Debit Card,Proddatur
ORD_003128,CUST_0404,PROD_0092,2024-07-28,2,6080.65,12161.3,Delivered,UPI,
ORD_003129,CUST_0302,PROD_0049,10/7/2024,1,6840.63,6840.63,Delivered,,
ORD_003130,CUST_0191,PROD_0070,4/11/2024,1,2460.62,2460.62,SHIPPED,,
ORD_003131,CUST_0274,PROD_0070,2024-07-12,1,6633.71,6633.71,Delivered,Net Banking,Indore
ORD_003132,CUST_0174,PROD_0012,8/6/2024,2,6119.0,12238.0,SHIPPED,,Bihar Sharif
ORD_003133,CUST_0105,PROD_0093,2024-10-02,5,2144.8,10724.0,cancelled,,Karawal Nagar
ORD_003134,CUST_0478,PROD_0025,10/25/2024,2,2079.87,4159.74,SHIPPED,Debit Card,Secunderabad
ORD_003135,CUST_0461,PROD_0007,4/26/2024,5,9087.04,45435.2,pending,UPI,
ORD_003136,CUST_0497,PROD_0006,2024-01-14,5,5627.05,28135.25,delivered,,
ORD_003137,CUST_0315,PROD_0012,6/19/2024,1,6033.9,6033.9,shipped,UPI,North Dumdum
ORD_003138,CUST_0467,PROD_0019,9/2/2024,2,6838.42,13676.84,Cancelled,UPI,Kozhikode
ORD_003139,CUST_0284,PROD_0044,2024-07-15,3,5416.43,16249.29,cancelled,Credit Card,Anantapuram
ORD_003140,CUST_0062,PROD_0015,7/17/2024,2,1945.06,3890.12,delivered,Debit Card,Ranchi
ORD_003141,CUST_0161,PROD_0029,9/24/2024,2,1551.73,3103.46,delivered,Net Banking,Jalgaon
ORD_003142,CUST_0143,PROD_0038,4/22/2024,3,3696.25,11088.75,delivered,COD,
ORD_003143,CUST_0459,PROD_0026,2024-04-04,2,9192.49,18384.98,pending,UPI,Ratlam
ORD_003144,CUST_0422,PROD_0080,1/10/2024,4,7483.39,29933.56,shipped,COD,Pali
ORD_003145,CUST_0249,PROD_0050,6/30/2024,4,8775.35,35101.4,Delivered,Net Banking,Gandhidham
ORD_003146,CUST_0389,PROD_0074,2/15/2024,2,3333.5,6667.0,delivered,Debit Card,Durgapur
ORD_003147,CUST_0197,PROD_0010,2/18/2024,1,1463.89,1463.89,delivered,Credit Card,Nagpur
ORD_003148,CUST_0465,PROD_0058,2024-02-13,4,8147.25,32589.0,shipped,Net Banking,
ORD_003149,CUST_0476,PROD_0007,3/20/2024,4,578.35,2313.4,shipped,UPI,Kalyan-Dombivli
ORD_003150,CUST_0425,PROD_0002,7/8/2024,4,2462.19,9848.76,delivered,Credit Card,
ORD_003151,CUST_0045,PROD_0083,3/7/2024,5,8881.28,44406.4,SHIPPED,UPI,
ORD_003152,CUST_0006,PROD_0028,2024-11-12,5,5917.91,29589.55,DELIVERED,Credit Card,Gandhidham
ORD_003153,CUST_0074,PROD_0047,2024-11-22,2,6426.04,12852.08,delivered,COD,Karnal
ORD_003154,CUST_0103,PROD_0099,11/12/2024,3,1663.99,4991.97,cancelled,COD,Shimoga
ORD_003155,CUST_0440,PROD_0015,2024-02-26,5,3729.01,18645.05,Cancelled,UPI,Delhi
ORD_003156,CUST_0221,PROD_0006,2024-05-28,5,7193.42,35967.1,pending,Debit Card,Aurangabad
ORD_003157,CUST_0132,PROD_0035,2024-12-21,3,6648.7,19946.1,delivered,Debit Card,Udaipur
ORD_003158,CUST_0145,PROD_0089,2/7/2024,5,9629.18,48145.9,cancelled,Credit Card,
ORD_003159,CUST_0009,PROD_0081,2024-06-08,1,1330.12,1330.12,PENDING,COD,Giridih
ORD_003160,CUST_0272,PROD_0028,5/15/2024,3,6328.58,18985.74,SHIPPED,Debit Card,Solapur
ORD_003161,CUST_0086,PROD_0077,7/8/2024,4,1652.31,6609.24,Delivered,UPI,Malda
ORD_003162,CUST_0162,PROD_0090,10/23/2024,5,4999.91,24999.55,Cancelled,UPI,Chandigarh
ORD_003163,CUST_0216,PROD_0018,1/23/2024,4,1114.23,4456.92,PENDING,Net Banking,Parbhani
ORD_003164,CUST_0230,PROD_0082,2024-05-11,4,202.8,811.2,Cancelled,Net Banking,Jorhat
ORD_003165,CUST_0410,PROD_0009,9/30/2024,2,2046.73,4093.46,PENDING,Debit Card,Nangloi Jat
ORD_003166,CUST_0102,PROD_0088,2024-05-29,1,3806.14,3806.14,DELIVERED,Net Banking,Nashik
ORD_003167,CUST_0415,PROD_0013,12/2/2024,1,4288.29,4288.29,Cancelled,UPI,Begusarai
ORD_003168,CUST_0032,PROD_0048,2024-02-01,5,4455.37,22276.85,Delivered,Debit Card,Ballia
ORD_003169,CUST_0303,PROD_0042,3/22/2024,1,2169.97,2169.97,pending,COD,Thrissur
ORD_003170,CUST_0496,PROD_0034,7/4/2024,1,7124.59,7124.59,shipped,UPI,
ORD_003171,CUST_0470,PROD_0060,2024-11-10,3,6973.53,20920.59,cancelled,,Singrauli
ORD_003172,CUST_0377,PROD_0011,3/29/2024,1,5768.43,5768.43,Cancelled,,Mahbubnagar
ORD_003173,CUST_0220,PROD_0043,8/22/2024,4,5848.29,23393.16,DELIVERED,COD,Katni
ORD_003174,CUST_0366,PROD_0078,12/18/2024,2,8821.96,17643.92,SHIPPED,,
ORD_003175,CUST_0281,PROD_0001,12/27/2024,5,4653.06,23265.3,pending,UPI,Vasai-Virar
ORD_003176,CUST_0356,PROD_0062,5/28/2024,2,9937.82,19875.64,DELIVERED,COD,Chinsurah
ORD_003177,CUST_0413,PROD_0083,2024-12-25,2,8568.83,17137.66,Delivered,Credit Card,Mango
ORD_003178,CUST_0251,PROD_0031,2024-02-11,5,3661.82,18309.1,shipped,Credit Card,
ORD_003179,CUST_0109,PROD_0088,2024-08-16,5,7015.17,35075.85,shipped,COD,Adoni
ORD_003180,CUST_0096,PROD_0072,2024-01-31,3,2663.86,7991.58,cancelled,Credit Card,Patna
ORD_003181,CUST_0459,PROD_0059,4/22/2024,4,9353.24,37412.96,Delivered,Debit Card,Fatehpur
ORD_003182,CUST_0122,PROD_0080,2024-03-07,4,4785.64,19142.56,shipped,,
ORD_003183,CUST_0024,PROD_0018,2024-02-08,3,6550.89,19652.67,Delivered,UPI,
ORD_003184,CUST_0001,PROD_0009,8/29/2024,1,2587.49,2587.49,shipped,Credit Card,Serampore
ORD_003185,CUST_0071,PROD_0028,4/25/2024,5,2860.11,14300.55,pending,,Dibrugarh
ORD_003186,CUST_0077,PROD_0078,2024-08-17,5,5949.8,29749.0,pending,Debit Card,Uluberia
ORD_003187,CUST_0138,PROD_0089,4/17/2024,1,3348.73,3348.73,Delivered,Net Banking,Amravati
ORD_003188,CUST_0292,PROD_0089,2024-05-03,4,3302.71,13210.84,shipped,COD,Patiala
ORD_003189,CUST_0367,PROD_0051,2/28/2024,1,390.6,390.6,shipped,Credit Card,
ORD_003190,CUST_0389,PROD_0056,2024-02-07,2,1923.62,3847.24,Delivered,Net Banking,Jorhat
ORD_003191,CUST_0105,PROD_0010,6/4/2024,4,4720.94,18883.76,PENDING,,Sambalpur
ORD_003192,CUST_0153,PROD_0094,2/3/2024,4,4076.91,16307.64,delivered,Net Banking,Thane
